OBJECTID,MaxInjuryS,CaseYear,CrashDate,CrashTimeF,CrashType,UTMEasting,UTMNorthin,OnStreet
16317786,A - SERIOUS INJURY,2017,6/21/2017,4:48 PM,COLLISION WITH PEDESTRIAN,600523.83,4724400,
16316830,A - SERIOUS INJURY,2017,6/11/2017,1:24 PM,COLLISION WITH PEDESTRIAN,601719.49,4721596.45,
16315924,B - INJURY,2017,6/20/2017,8:25 PM,COLLISION WITH BICYCLIST,602441.19,4723100.05,
16309040,C - POSSIBLE INJURY,2017,6/10/2017,9:16 AM,COLLISION WITH BICYCLIST,596828.27,4725390.37,
16307154,C - POSSIBLE INJURY,2017,6/14/2017,10:00 PM,COLLISION WITH PEDESTRIAN,601737.18,4724211.9,
16302922,C - POSSIBLE INJURY,2017,6/10/2017,10:13 AM,COLLISION WITH BICYCLIST,596146.9341,4719742.132,
16302093,A - SERIOUS INJURY,2017,5/17/2017,9:00 PM,COLLISION WITH PEDESTRIAN,600026.96,4725295.34,
16301383,C - POSSIBLE INJURY,2017,6/12/2017,4:46 PM,COLLISION WITH PEDESTRIAN,601035.88,4723809.68,
16301368,B - INJURY,2017,6/12/2017,7:27 PM,COLLISION WITH PEDESTRIAN,601330.0397,4724269.516,
16300927,B - INJURY,2017,6/9/2017,4:17 PM,COLLISION WITH BICYCLIST,597110.42,4728335.35,
16297174,C - POSSIBLE INJURY,2017,6/8/2017,8:47 AM,COLLISION WITH BICYCLIST,598272.3953,4730867.957,
16296774,C - POSSIBLE INJURY,2017,5/22/2017,7:13 PM,COLLISION WITH PEDESTRIAN,601934.69,4722280.34,
16296772,C - POSSIBLE INJURY,2017,6/8/2017,10:06 AM,COLLISION WITH PEDESTRIAN,600549.06,4723101.43,
16296754,C - POSSIBLE INJURY,2017,6/1/2017,4:28 PM,COLLISION WITH PEDESTRIAN,595180.73,4721937.3,
16295912,C - POSSIBLE INJURY,2017,6/6/2017,8:00 AM,COLLISION WITH PEDESTRIAN,601163.2814,4723588.163,
16295853,A - SERIOUS INJURY,2017,6/3/2017,4:23 PM,COLLISION WITH BICYCLIST,596882.5722,4720115.849,
16295836,A - SERIOUS INJURY,2017,6/7/2017,4:57 PM,COLLISION WITH BICYCLIST,600699.05,4724198.29,
16295824,A - SERIOUS INJURY,2016,10/5/2016,7:57 AM,COLLISION WITH PEDESTRIAN,605654.8808,4737596.356,
16293693,C - POSSIBLE INJURY,2017,6/2/2017,2:02 AM,COLLISION WITH PEDESTRIAN,600480.8895,4724347.793,
16289036,C - POSSIBLE INJURY,2017,6/2/2017,5:41 PM,COLLISION WITH PEDESTRIAN,601209.04,4724363.22,
16288044,C - POSSIBLE INJURY,2017,6/1/2017,4:50 PM,COLLISION WITH PEDESTRIAN,605376.22,4732002.47,
16286902,C - POSSIBLE INJURY,2017,5/30/2017,2:05 PM,COLLISION WITH PEDESTRIAN,602208.0201,4723854.261,
16285347,C - POSSIBLE INJURY,2017,5/24/2017,9:20 AM,COLLISION WITH PEDESTRIAN,602517.0154,4722995.884,
16285346,C - POSSIBLE INJURY,2017,5/24/2017,9:20 AM,COLLISION WITH PEDESTRIAN,602517.0154,4722995.884,
16283946,C - POSSIBLE INJURY,2017,5/26/2017,12:24 PM,COLLISION WITH PEDESTRIAN,596323.7297,4728008.409,
16276782,C - POSSIBLE INJURY,2017,5/1/2017,2:07 PM,COLLISION WITH PEDESTRIAN,601300.6708,4724054.652,
16273896,B - INJURY,2017,5/4/2017,6:27 PM,COLLISION WITH PEDESTRIAN,602238.53,4722688.55,
16273886,C - POSSIBLE INJURY,2017,5/20/2017,12:45 AM,COLLISION WITH PEDESTRIAN,597013.3738,4728447.018,
16272369,A - SERIOUS INJURY,2017,5/15/2017,12:26 PM,COLLISION WITH PEDESTRIAN,601362.49,4723438.49,
16272367,B - INJURY,2017,5/8/2017,10:54 AM,COLLISION WITH BICYCLIST,602232.69,4722678.58,
16266481,C - POSSIBLE INJURY,2017,5/13/2017,12:43 PM,COLLISION WITH PEDESTRIAN,595756.028,4726962.479,
16263689,B - INJURY,2017,4/24/2017,6:13 PM,COLLISION WITH BICYCLIST,598727.19,4724376.71,
16262254,B - INJURY,2017,5/3/2017,10:41 AM,COLLISION WITH BICYCLIST,589900.26,4728108.85,
16260828,C - POSSIBLE INJURY,2017,5/9/2017,10:34 PM,COLLISION WITH PEDESTRIAN,601362.49,4723438.49,
16258306,C - POSSIBLE INJURY,2017,5/7/2017,7:19 PM,COLLISION WITH BICYCLIST,599857.23,4723526.26,
16258294,C - POSSIBLE INJURY,2017,5/2/2017,4:35 PM,COLLISION WITH PEDESTRIAN,600210.7427,4721478.136,
16252998,C - POSSIBLE INJURY,2017,4/26/2017,7:23 AM,COLLISION WITH BICYCLIST,602152.0983,4722748.068,
16252628,C - POSSIBLE INJURY,2017,5/2/2017,4:57 PM,COLLISION WITH PEDESTRIAN,598100.4388,4730674.677,
16251412,B - INJURY,2017,5/2/2017,9:29 AM,COLLISION WITH PEDESTRIAN,599897.3557,4723159.928,
16245526,C - POSSIBLE INJURY,2017,4/25/2017,9:30 PM,COLLISION WITH PEDESTRIAN,600030.09,4725021.6,
16243231,C - POSSIBLE INJURY,2017,4/24/2017,10:44 AM,COLLISION WITH PEDESTRIAN,600020.3937,4734295.772,
16242925,A - SERIOUS INJURY,2017,4/23/2017,2:29 AM,COLLISION WITH PEDESTRIAN,601444.48,4723846.98,
16240439,C - POSSIBLE INJURY,2017,4/20/2017,10:20 PM,COLLISION WITH PEDESTRIAN,601365.26,4722688.71,
16240260,C - POSSIBLE INJURY,2017,4/7/2017,3:36 PM,COLLISION WITH BICYCLIST,600763.63,4723929.23,
16239153,A - SERIOUS INJURY,2017,4/18/2017,2:34 PM,COLLISION WITH PEDESTRIAN,599319.0901,4725785.23,
16238450,A - SERIOUS INJURY,2017,4/12/2017,7:54 PM,COLLISION WITH PEDESTRIAN,601008.48,4722956.73,
16238446,B - INJURY,2017,4/16/2017,5:35 PM,COLLISION WITH BICYCLIST,602500.91,4722925.66,
16237362,C - POSSIBLE INJURY,2017,4/19/2017,6:20 PM,COLLISION WITH PEDESTRIAN,595842.6831,4727561.998,
16237073,C - POSSIBLE INJURY,2017,4/18/2017,4:52 PM,COLLISION WITH BICYCLIST,594632.6,4731197.16,
16237064,B - INJURY,2017,4/18/2017,10:08 PM,COLLISION WITH PEDESTRIAN,600972.0042,4732367.056,
16234570,B - INJURY,2017,4/15/2017,1:48 PM,COLLISION WITH BICYCLIST,599223.1163,4717809.269,
16233153,C - POSSIBLE INJURY,2017,4/13/2017,5:28 PM,COLLISION WITH PEDESTRIAN,601094.35,4724212.6,
16233149,A - SERIOUS INJURY,2017,4/14/2017,12:34 PM,COLLISION WITH PEDESTRIAN,602402.4165,4721819.015,
16229480,A - SERIOUS INJURY,2017,4/3/2017,5:54 AM,COLLISION WITH PEDESTRIAN,593421.43,4726814.73,
16221171,B - INJURY,2017,2/11/2017,6:52 PM,COLLISION WITH PEDESTRIAN,600483.7296,4724252.76,
16219798,A - SERIOUS INJURY,2017,3/25/2017,10:08 PM,COLLISION WITH PEDESTRIAN,600703.2912,4722179.207,
16219788,C - POSSIBLE INJURY,2017,4/3/2017,6:47 PM,COLLISION WITH BICYCLIST,602362.9139,4723245.435,
16218481,C - POSSIBLE INJURY,2017,4/3/2017,8:22 PM,COLLISION WITH PEDESTRIAN,600366.8393,4724295.47,
16213628,A - SERIOUS INJURY,2017,1/13/2017,7:11 AM,COLLISION WITH PEDESTRIAN,603199.9958,4734381.639,
16211319,C - POSSIBLE INJURY,2017,3/27/2017,8:33 AM,COLLISION WITH PEDESTRIAN,600713.97,4722190.08,
16209651,C - POSSIBLE INJURY,2017,3/28/2017,9:28 PM,COLLISION WITH BICYCLIST,597841.8014,4726116.452,
16208204,B - INJURY,2017,3/25/2017,2:48 PM,COLLISION WITH PEDESTRIAN,597413.62,4723639.86,
16205775,C - POSSIBLE INJURY,2017,3/23/2017,8:55 AM,COLLISION WITH PEDESTRIAN,606542.3163,4736552.957,
16205501,C - POSSIBLE INJURY,2017,3/9/2017,1:18 AM,COLLISION WITH PEDESTRIAN,601154.1908,4723673.416,
16203441,C - POSSIBLE INJURY,2017,3/20/2017,5:17 PM,COLLISION WITH PEDESTRIAN,601496.52,4723618.38,
16201928,C - POSSIBLE INJURY,2017,3/22/2017,10:56 AM,COLLISION WITH BICYCLIST,599999.53,4725004.17,
16196653,C - POSSIBLE INJURY,2017,3/16/2017,2:29 PM,COLLISION WITH PEDESTRIAN,592446.2176,4733819.592,
16195626,B - INJURY,2017,3/17/2017,4:12 PM,COLLISION WITH PEDESTRIAN,600618.7975,4722364.449,
16187943,C - POSSIBLE INJURY,2017,3/3/2017,3:23 PM,COLLISION WITH PEDESTRIAN,606928.86,4732620.56,
16187251,C - POSSIBLE INJURY,2017,3/7/2017,10:30 PM,COLLISION WITH PEDESTRIAN,600159.7,4723925.24,
16183946,B - INJURY,2017,3/7/2017,12:32 PM,COLLISION WITH PEDESTRIAN,605801.6483,4729297.748,
16180814,B - INJURY,2017,2/27/2017,3:15 PM,COLLISION WITH PEDESTRIAN,601633.87,4723800.33,
16180297,C - POSSIBLE INJURY,2017,3/1/2017,4:48 PM,COLLISION WITH PEDESTRIAN,595530.288,4725931.693,
16178089,C - POSSIBLE INJURY,2017,3/1/2017,7:26 PM,COLLISION WITH PEDESTRIAN,598890.2141,4716134.967,
16177430,C - POSSIBLE INJURY,2017,2/17/2017,6:50 AM,COLLISION WITH PEDESTRIAN,599563.3064,4725504.792,
16177423,B - INJURY,2017,2/24/2017,5:05 PM,COLLISION WITH PEDESTRIAN,601703.8261,4723137.447,
16177394,C - POSSIBLE INJURY,2017,2/25/2017,8:41 PM,COLLISION WITH BICYCLIST,601348.481,4721961.353,
16175148,C - POSSIBLE INJURY,2017,2/14/2017,8:20 PM,COLLISION WITH PEDESTRIAN,600673.27,4724534.12,
16174765,C - POSSIBLE INJURY,2017,2/16/2017,7:28 AM,COLLISION WITH PEDESTRIAN,601440.56,4723543.15,
16170102,C - POSSIBLE INJURY,2017,2/22/2017,11:40 AM,COLLISION WITH PEDESTRIAN,602075.58,4722228.99,
16169305,C - POSSIBLE INJURY,2017,2/18/2017,6:59 PM,COLLISION WITH PEDESTRIAN,599767.8181,4725936.643,
16160862,C - POSSIBLE INJURY,2017,2/14/2017,8:13 AM,COLLISION WITH PEDESTRIAN,601430.16,4722769.85,
16158301,A - SERIOUS INJURY,2017,2/8/2017,11:17 AM,COLLISION WITH PEDESTRIAN,597037.6538,4735551.843,
16157880,B - INJURY,2017,2/9/2017,3:20 PM,COLLISION WITH PEDESTRIAN,598697.04,4722453.4,
16152320,C - POSSIBLE INJURY,2017,2/8/2017,4:00 PM,COLLISION WITH PEDESTRIAN,597159.038,4723845.638,
16142125,C - POSSIBLE INJURY,2017,1/25/2017,6:37 PM,COLLISION WITH PEDESTRIAN,600228.57,4721185.78,
16141082,C - POSSIBLE INJURY,2017,1/30/2017,3:08 PM,COLLISION WITH PEDESTRIAN,606348.0138,4736101.353,
16132533,C - POSSIBLE INJURY,2017,1/21/2017,6:15 PM,COLLISION WITH PEDESTRIAN,595725.5226,4729848.542,
16129343,C - POSSIBLE INJURY,2017,1/18/2017,5:54 PM,COLLISION WITH PEDESTRIAN,595110.27,4726106.7,
16129332,C - POSSIBLE INJURY,2017,1/21/2017,9:37 PM,COLLISION WITH PEDESTRIAN,601365.26,4722688.71,
16129286,C - POSSIBLE INJURY,2017,1/21/2017,6:42 PM,COLLISION WITH PEDESTRIAN,601917.75,4721793.06,
16128704,B - INJURY,2017,1/20/2017,4:00 PM,COLLISION WITH PEDESTRIAN,599277.99,4723010.8,
16127334,C - POSSIBLE INJURY,2017,1/20/2017,10:28 AM,COLLISION WITH BICYCLIST,606195.05,4731078.56,
16127108,C - POSSIBLE INJURY,2017,1/19/2017,8:18 AM,COLLISION WITH PEDESTRIAN,600732.3589,4727781.236,
16123606,C - POSSIBLE INJURY,2017,1/17/2017,5:40 PM,COLLISION WITH PEDESTRIAN,601362.49,4723438.49,
16120494,B - INJURY,2017,1/9/2017,9:22 PM,COLLISION WITH PEDESTRIAN,593421.43,4726814.73,
16115972,C - POSSIBLE INJURY,2017,1/6/2017,11:44 PM,COLLISION WITH PEDESTRIAN,599712.64,4724886.19,
16114468,A - SERIOUS INJURY,2017,1/6/2017,8:47 AM,COLLISION WITH PEDESTRIAN,601362.49,4723438.49,
16114457,B - INJURY,2017,1/10/2017,6:16 PM,COLLISION WITH PEDESTRIAN,595741.9,4726945.969,
16100924,C - POSSIBLE INJURY,2016,12/31/2016,4:49 PM,COLLISION WITH PEDESTRIAN,599999.53,4725004.17,
16093774,C - POSSIBLE INJURY,2016,12/22/2016,2:34 PM,COLLISION WITH BICYCLIST,598877.1752,4726293.139,
16092645,B - INJURY,2016,12/24/2016,11:20 AM,COLLISION WITH PEDESTRIAN,595615.7934,4719473.474,
16090937,C - POSSIBLE INJURY,2016,12/20/2016,7:35 AM,COLLISION WITH PEDESTRIAN,599500.88,4723794.13,
16088571,A - SERIOUS INJURY,2016,12/18/2016,4:18 PM,COLLISION WITH PEDESTRIAN,601122.06,4723111.66,
16088230,C - POSSIBLE INJURY,2016,12/20/2016,5:24 PM,COLLISION WITH PEDESTRIAN,598097.5929,4727189.219,
16085406,C - POSSIBLE INJURY,2016,12/11/2016,9:16 PM,COLLISION WITH PEDESTRIAN,600011.22,4724466.77,
16080872,C - POSSIBLE INJURY,2016,12/11/2016,5:51 PM,COLLISION WITH PEDESTRIAN,598645.24,4725784.76,
16077966,C - POSSIBLE INJURY,2016,12/11/2016,1:49 PM,COLLISION WITH PEDESTRIAN,601612.14,4721870.99,
16077612,C - POSSIBLE INJURY,2016,12/12/2016,6:32 PM,COLLISION WITH PEDESTRIAN,596695.1923,4729362.774,
16070930,B - INJURY,2016,12/5/2016,7:12 PM,COLLISION WITH PEDESTRIAN,606771.703,4733843.943,
16070920,A - SERIOUS INJURY,2016,12/3/2016,8:30 PM,COLLISION WITH PEDESTRIAN,578886.7159,4721255.437,
16068148,C - POSSIBLE INJURY,2016,12/6/2016,5:10 PM,COLLISION WITH PEDESTRIAN,598158.18,4723392.25,
16067100,B - INJURY,2016,11/29/2016,5:36 PM,COLLISION WITH PEDESTRIAN,601362.49,4723438.49,
16066754,C - POSSIBLE INJURY,2016,12/5/2016,12:06 PM,COLLISION WITH PEDESTRIAN,597338.5303,4729919.473,
16064774,C - POSSIBLE INJURY,2016,12/2/2016,3:23 PM,COLLISION WITH PEDESTRIAN,601447.0867,4723943.199,
16064763,C - POSSIBLE INJURY,2016,12/5/2016,4:30 PM,COLLISION WITH PEDESTRIAN,599652.77,4725401.57,
16060943,B - INJURY,2016,11/22/2016,4:59 PM,COLLISION WITH PEDESTRIAN,600567.6234,4724044.158,
16060044,B - INJURY,2016,11/17/2016,9:38 PM,COLLISION WITH BICYCLIST,601981.917,4722262.417,
16057811,C - POSSIBLE INJURY,2016,11/26/2016,6:39 PM,COLLISION WITH PEDESTRIAN,600228.7833,4724014.939,
16056956,C - POSSIBLE INJURY,2016,11/24/2016,2:00 PM,COLLISION WITH PEDESTRIAN,594233.16,4733347.04,
16054221,C - POSSIBLE INJURY,2016,11/28/2016,7:43 PM,COLLISION WITH PEDESTRIAN,599113.09,4724382,
16052554,B - INJURY,2016,11/27/2016,8:06 PM,COLLISION WITH PEDESTRIAN,600294.4658,4723955.948,
16046920,B - INJURY,2016,10/24/2016,11:00 AM,COLLISION WITH PEDESTRIAN,596624.8306,4728895.71,
16046155,C - POSSIBLE INJURY,2016,11/18/2016,1:41 PM,COLLISION WITH PEDESTRIAN,601998.5766,4722256.324,
16045282,B - INJURY,2016,10/25/2016,5:23 PM,COLLISION WITH BICYCLIST,596551.8657,4717044.609,
16038398,C - POSSIBLE INJURY,2016,11/15/2016,4:30 PM,COLLISION WITH PEDESTRIAN,601365.26,4722688.71,
16038340,B - INJURY,2016,11/17/2016,5:09 PM,COLLISION WITH PEDESTRIAN,600763.63,4723929.23,
16036717,C - POSSIBLE INJURY,2016,11/11/2016,10:30 AM,COLLISION WITH PEDESTRIAN,602010.74,4722043.55,
16034823,B - INJURY,2016,11/15/2016,5:01 PM,COLLISION WITH PEDESTRIAN,600415.0344,4724634.304,
16034795,C - POSSIBLE INJURY,2016,11/14/2016,5:19 PM,COLLISION WITH PEDESTRIAN,599006.1597,4726145.34,
16031110,C - POSSIBLE INJURY,2016,11/10/2016,6:11 PM,COLLISION WITH BICYCLIST,596211.3052,4719628.424,
16027331,C - POSSIBLE INJURY,2016,11/9/2016,5:05 PM,COLLISION WITH PEDESTRIAN,599796.2605,4726978.222,
16026438,B - INJURY,2016,11/8/2016,6:07 PM,COLLISION WITH BICYCLIST,598839.63,4724291.8,
16024227,C - POSSIBLE INJURY,2016,10/19/2016,8:53 AM,COLLISION WITH PEDESTRIAN,587819.2121,4730723.836,
16023093,C - POSSIBLE INJURY,2016,11/3/2016,5:48 PM,COLLISION WITH PEDESTRIAN,595524.6931,4725934.017,
16022089,C - POSSIBLE INJURY,2016,11/5/2016,11:58 AM,COLLISION WITH PEDESTRIAN,594154.9865,4731751.82,
16020723,C - POSSIBLE INJURY,2016,11/1/2016,9:28 AM,COLLISION WITH PEDESTRIAN,598223.537,4723357.902,
16012260,A - SERIOUS INJURY,2016,10/6/2016,6:55 PM,COLLISION WITH PEDESTRIAN,597763.4602,4726112.607,
16011618,C - POSSIBLE INJURY,2016,10/31/2016,11:55 AM,COLLISION WITH PEDESTRIAN,603106.6064,4726631.525,
16008928,C - POSSIBLE INJURY,2016,10/27/2016,7:55 PM,COLLISION WITH PEDESTRIAN,599628.618,4725545.117,
16007592,B - INJURY,2016,10/27/2016,10:48 AM,COLLISION WITH BICYCLIST,600425.5743,4721995.474,
16006461,C - POSSIBLE INJURY,2016,10/26/2016,8:42 AM,COLLISION WITH PEDESTRIAN,596603.9902,4725215.491,
16001530,A - SERIOUS INJURY,2016,10/21/2016,2:15 PM,COLLISION WITH PEDESTRIAN,601731.0988,4724221.266,
16001523,C - POSSIBLE INJURY,2016,10/17/2016,5:00 PM,COLLISION WITH PEDESTRIAN,602075.58,4722228.99,
15997189,B - INJURY,2016,10/19/2016,10:00 AM,COLLISION WITH PEDESTRIAN,599999.53,4725004.17,
15997167,B - INJURY,2016,10/15/2016,1:36 PM,COLLISION WITH PEDESTRIAN,599259.7494,4724525.973,
15997127,B - INJURY,2016,10/13/2016,8:05 AM,COLLISION WITH BICYCLIST,606866.81,4732450.55,
15996308,C - POSSIBLE INJURY,2016,10/18/2016,8:33 AM,COLLISION WITH PEDESTRIAN,600133.78,4721469.29,
15994773,C - POSSIBLE INJURY,2016,10/18/2016,7:44 PM,COLLISION WITH PEDESTRIAN,594290.23,4727719.92,
15994755,C - POSSIBLE INJURY,2016,10/18/2016,6:41 PM,COLLISION WITH PEDESTRIAN,600523.83,4724400,
15993836,C - POSSIBLE INJURY,2016,10/11/2016,3:58 PM,COLLISION WITH PEDESTRIAN,601091.1,4723857.14,
15992778,B - INJURY,2016,10/17/2016,2:48 PM,COLLISION WITH BICYCLIST,597314.1525,4729034.824,
15990956,C - POSSIBLE INJURY,2016,10/14/2016,6:38 PM,COLLISION WITH PEDESTRIAN,598968.3362,4727938.166,
15990953,C - POSSIBLE INJURY,2016,10/13/2016,6:48 PM,COLLISION WITH BICYCLIST,591483.35,4734851.21,
15990952,C - POSSIBLE INJURY,2016,10/16/2016,10:34 AM,COLLISION WITH PEDESTRIAN,603352.1081,4737611.438,
15982137,A - SERIOUS INJURY,2016,6/17/2016,3:05 PM,COLLISION WITH PEDESTRIAN,605562.2939,4737622.823,
15981890,B - INJURY,2016,10/7/2016,3:09 PM,COLLISION WITH PEDESTRIAN,601890.5622,4735593.634,
15978312,C - POSSIBLE INJURY,2016,10/5/2016,8:53 AM,COLLISION WITH BICYCLIST,601111.21,4723473.03,
15978234,B - INJURY,2016,10/6/2016,2:22 PM,COLLISION WITH PEDESTRIAN,605797.7395,4731845.248,
15976787,C - POSSIBLE INJURY,2016,9/29/2016,4:10 PM,COLLISION WITH BICYCLIST,601440.56,4723543.15,
15976780,C - POSSIBLE INJURY,2016,9/26/2016,3:57 PM,COLLISION WITH BICYCLIST,600620.2,4724486.03,
15976759,C - POSSIBLE INJURY,2016,10/4/2016,3:53 PM,COLLISION WITH PEDESTRIAN,601213.68,4722007.77,
15976724,C - POSSIBLE INJURY,2016,9/25/2016,4:42 PM,COLLISION WITH OTHER PEDESTRIAN,601850.35,4721803.62,
15974084,B - INJURY,2016,9/23/2016,5:04 PM,COLLISION WITH BICYCLIST,591260.2969,4727770.897,
15968166,B - INJURY,2016,9/28/2016,7:47 AM,COLLISION WITH BICYCLIST,597762.19,4725004.1,
15966665,B - INJURY,2016,9/26/2016,2:04 PM,COLLISION WITH PEDESTRIAN,606130.74,4731971.37,
15965471,B - INJURY,2016,9/15/2016,12:05 PM,COLLISION WITH PEDESTRIAN,595772.1055,4727315.08,
15965223,C - POSSIBLE INJURY,2016,9/23/2016,4:45 PM,COLLISION WITH BICYCLIST,596621.59,4728899.5,
15956518,A - SERIOUS INJURY,2016,9/17/2016,8:27 AM,COLLISION WITH PEDESTRIAN,597623.139,4730164.837,
15956513,B - INJURY,2016,9/5/2016,4:46 PM,COLLISION WITH BICYCLIST,594145.8955,4731762.599,
15955969,C - POSSIBLE INJURY,2016,9/17/2016,6:02 PM,COLLISION WITH PEDESTRIAN,601442.28,4722025.66,
15952071,B - INJURY,2016,9/9/2016,5:00 PM,COLLISION WITH PEDESTRIAN,606296.5361,4735312.88,
15952022,C - POSSIBLE INJURY,2016,9/15/2016,8:33 PM,COLLISION WITH PEDESTRIAN,605504.04,4729162.89,
15949442,A - SERIOUS INJURY,2016,9/13/2016,12:05 PM,COLLISION WITH PEDESTRIAN,601185.11,4722824.92,
15948200,A - SERIOUS INJURY,2016,9/9/2016,7:37 PM,COLLISION WITH PEDESTRIAN,601906.348,4735660.981,
15945707,C - POSSIBLE INJURY,2016,9/10/2016,10:45 PM,COLLISION WITH PEDESTRIAN,595803.1287,4729404.198,
15944962,A - SERIOUS INJURY,2016,9/9/2016,6:57 PM,COLLISION WITH PEDESTRIAN,602617.6344,4722680.87,
15941289,C - POSSIBLE INJURY,2016,8/19/2016,2:00 PM,COLLISION WITH PEDESTRIAN,597142.3055,4729750.463,
15940728,C - POSSIBLE INJURY,2016,9/6/2016,1:47 PM,COLLISION WITH BICYCLIST,594649.07,4726299.74,
15939418,B - INJURY,2016,8/29/2016,8:15 AM,COLLISION WITH BICYCLIST,601578.9748,4723022.336,
15939398,B - INJURY,2016,9/1/2016,5:57 PM,COLLISION WITH PEDESTRIAN,599113.09,4724382,
15937809,B - INJURY,2016,8/29/2016,10:12 PM,COLLISION WITH BICYCLIST,595518.1705,4730171.146,
15934558,C - POSSIBLE INJURY,2016,8/30/2016,8:10 AM,COLLISION WITH PEDESTRIAN,598510.9,4725607.92,
15929985,B - INJURY,2016,8/20/2016,5:38 PM,COLLISION WITH PEDESTRIAN,601209.04,4724363.22,
15925343,C - POSSIBLE INJURY,2016,8/22/2016,2:04 PM,COLLISION WITH PEDESTRIAN,593377.2782,4725932.395,
15923875,B - INJURY,2016,8/22/2016,6:07 AM,COLLISION WITH PEDESTRIAN,601917.75,4721793.06,
15923025,C - POSSIBLE INJURY,2016,8/5/2016,1:31 PM,COLLISION WITH BICYCLIST,601429.5122,4732303.22,
15920953,C - POSSIBLE INJURY,2016,8/20/2016,8:21 PM,COLLISION WITH PEDESTRIAN,600713.97,4722190.08,
15920948,A - SERIOUS INJURY,2016,8/22/2016,5:15 PM,COLLISION WITH PEDESTRIAN,600501.43,4723039.1,
15916808,C - POSSIBLE INJURY,2016,8/17/2016,2:30 PM,COLLISION WITH PEDESTRIAN,599248.74,4724279.76,
15916792,C - POSSIBLE INJURY,2016,5/7/2016,2:24 AM,COLLISION WITH PEDESTRIAN,599815.72,4723852.97,
15916784,C - POSSIBLE INJURY,2016,8/3/2016,1:29 PM,COLLISION WITH PEDESTRIAN,606308.2541,4736208.325,
15915545,C - POSSIBLE INJURY,2016,8/16/2016,1:55 AM,COLLISION WITH PEDESTRIAN,599934.0003,4725081.9,
15913283,B - INJURY,2016,8/16/2016,5:25 PM,COLLISION WITH PEDESTRIAN,602423.64,4722734.15,
15912569,C - POSSIBLE INJURY,2016,8/15/2016,6:50 PM,COLLISION WITH BICYCLIST,599949.73,4723649.88,
15911559,C - POSSIBLE INJURY,2016,8/10/2016,3:52 PM,COLLISION WITH BICYCLIST,601657.22,4721436.6,
15909235,C - POSSIBLE INJURY,2016,8/11/2016,3:20 PM,COLLISION WITH PEDESTRIAN,599458.1827,4725625.583,
15907990,B - INJURY,2016,8/11/2016,3:51 PM,COLLISION WITH PEDESTRIAN,602528.9,4723040.03,
15907642,B - INJURY,2016,8/9/2016,7:45 AM,COLLISION WITH BICYCLIST,599694.7781,4726561.149,
15902129,A - SERIOUS INJURY,2016,8/7/2016,1:34 PM,COLLISION WITH PEDESTRIAN,601561.4064,4733459.579,
15899405,B - INJURY,2016,8/6/2016,8:34 AM,COLLISION WITH BICYCLIST,603662.87,4725770.98,
15898667,C - POSSIBLE INJURY,2016,8/2/2016,6:19 PM,COLLISION WITH PEDESTRIAN,600414.72,4724258.92,
15898436,B - INJURY,2016,8/5/2016,1:32 PM,COLLISION WITH BICYCLIST,600372.2094,4728448.131,
15896541,C - POSSIBLE INJURY,2016,7/31/2016,6:12 PM,COLLISION WITH PEDESTRIAN,601362.49,4723438.49,
15893338,B - INJURY,2016,7/28/2016,11:30 AM,COLLISION WITH BICYCLIST,599999.53,4725004.17,
15893334,C - POSSIBLE INJURY,2016,7/27/2016,2:04 PM,COLLISION WITH PEDESTRIAN,601035.2816,4723810.371,
15893237,C - POSSIBLE INJURY,2016,7/29/2016,6:21 PM,COLLISION WITH PEDESTRIAN,604848.62,4732161.72,
15893016,C - POSSIBLE INJURY,2016,7/31/2016,8:43 AM,COLLISION WITH PEDESTRIAN,601939.0229,4734566.999,
15888627,C - POSSIBLE INJURY,2016,7/26/2016,5:45 PM,COLLISION WITH PEDESTRIAN,597405.04,4727994.97,
15886921,C - POSSIBLE INJURY,2016,7/25/2016,3:29 PM,COLLISION WITH BICYCLIST,598088.47,4723429.24,
15885554,C - POSSIBLE INJURY,2016,7/20/2016,8:15 AM,COLLISION WITH BICYCLIST,600840.4534,4722446.728,
15885176,B - INJURY,2016,7/25/2016,5:34 PM,COLLISION WITH PEDESTRIAN,596707.3108,4729373.002,
15883885,C - POSSIBLE INJURY,2016,7/25/2016,12:55 PM,COLLISION WITH BICYCLIST,579213.2676,4728144.112,
15879257,C - POSSIBLE INJURY,2016,7/16/2016,3:07 PM,COLLISION WITH BICYCLIST,601728.72,4724218.22,
15878552,C - POSSIBLE INJURY,2016,7/19/2016,2:32 PM,COLLISION WITH BICYCLIST,601397.63,4723782.65,
15878481,B - INJURY,2016,7/20/2016,11:24 AM,COLLISION WITH PEDESTRIAN,605657.21,4729436.8,
15877013,B - INJURY,2016,7/4/2016,10:29 PM,COLLISION WITH PEDESTRIAN,599993.6507,4725011.173,
15877004,B - INJURY,2016,7/9/2016,3:56 PM,COLLISION WITH BICYCLIST,600770.2633,4724699.429,
15876992,B - INJURY,2016,7/8/2016,11:13 PM,COLLISION WITH PEDESTRIAN,600501.43,4723039.1,
15872609,C - POSSIBLE INJURY,2016,7/11/2016,7:15 PM,COLLISION WITH PEDESTRIAN,599483.14,4721477.81,
15870880,C - POSSIBLE INJURY,2016,7/14/2016,12:17 PM,COLLISION WITH BICYCLIST,602792.03,4725037.28,
